Date,FB,AAPL,AMZN,NFLX,GOOGL,TSLA
2013-03-18,26.489999771118164,48.3816032409668,257.8900146484375,26.51285743713379,404.2992858886719,35.150001525878906
2013-03-19,26.549999237060547,48.251014709472656,256.4100036621094,25.90999984741211,406.0660705566406,35.08000183105469
2013-03-20,25.860000610351562,47.99516677856445,257.2799987792969,26.149999618530273,407.76275634765625,35.95000076293945
2013-03-21,25.739999771118164,48.06416702270508,253.38999938964844,25.998571395874023,406.0360412597656,36.0099983215332
2013-03-22,25.729999542236328,49.03876876831055,257.75,25.899999618530273,405.560546875,36.619998931884766
2013-03-25,25.1299991607666,49.216060638427734,256.0199890136719,25.8271427154541,405.2252197265625,37.529998779296875
2013-03-26,25.209999084472656,48.95701217651367,260.30999755859375,27.229999542236328,406.6166076660156,37.86000061035156
2013-03-27,26.09000015258789,47.99516677856445,265.29998779296875,27.177143096923828,401.7317199707031,38.15999984741211
2013-03-28,25.579999923706055,46.99508285522461,266.489990234375,27.040000915527344,397.49249267578125,37.88999938964844
2013-04-01,25.530000686645508,45.53530502319336,261.6099853515625,26.06142807006836,400.9960021972656,43.93000030517578
2013-04-02,25.420000076293945,45.628746032714844,263.32000732421875,25.24142837524414,406.92694091796875,44.34000015258789
2013-04-03,26.25,45.862308502197266,259.0299987792969,24.248571395874023,403.5035095214844,41.099998474121094
2013-04-04,27.06999969482422,45.40896987915039,259.0799865722656,23.812856674194336,397.93292236328125,42.0099983215332
2013-04-05,27.389999389648438,44.929107666015625,255.47999572753906,23.522857666015625,391.91693115234375,41.369998931884766
2013-04-08,26.850000381469727,45.2486686706543,258.95001220703125,23.29428482055664,387.81280517578125,41.83000183105469
2013-04-09,26.59000015258789,45.330421447753906,261.1400146484375,24.194286346435547,389.2142028808594,40.5
2013-04-10,27.56999969482422,46.2551155090332,264.7699890136719,23.724285125732422,395.4854736328125,41.86000061035156
2013-04-11,28.020000457763672,46.110740661621094,269.8500061035156,24.715713500976562,395.590576171875,43.59000015258789
2013-04-12,27.399999618530273,45.62980270385742,272.8699951171875,24.742856979370117,395.42041015625,43.75
2013-04-15,26.520000457763672,44.57346725463867,267.7200012207031,25.214284896850586,391.3563537597656,43.29999923706055
2013-04-16,26.920000076293945,45.25185012817383,272.3399963378906,25.121429443359375,397.08209228515625,45.59000015258789
2013-04-17,26.6299991607666,42.76333999633789,267.3999938964844,24.194286346435547,391.6716613769531,45.45000076293945
2013-04-18,25.690000534057617,41.62206268310547,259.4200134277344,23.402856826782227,383.3383483886719,46.970001220703125
2013-04-19,25.729999542236328,41.460689544677734,260.32000732421875,23.338571548461914,400.3353271484375,47.83000183105469
2013-04-22,25.969999313354492,42.32487869262695,263.54998779296875,24.90999984741211,400.4554443359375,50.189998626708984
2013-04-23,25.979999542236328,43.11685562133789,268.8999938964844,30.998571395874023,404.3543395996094,51.0099983215332
2013-04-24,26.110000610351562,43.04574203491211,268.7799987792969,30.959999084472656,407.13214111328125,50.43000030517578
2013-04-25,26.139999389648438,43.35574722290039,274.70001220703125,30.535715103149414,404.9549560546875,52.0
2013-04-26,26.850000381469727,44.29212188720703,254.80999755859375,30.792856216430664,401.1111145019531,51.20000076293945
2013-04-29,26.979999542236328,45.66377258300781,249.74000549316406,30.715713500976562,409.93994140625,54.939998626708984
2013-04-30,27.770000457763672,47.00782012939453,253.80999755859375,30.867143630981445,412.69769287109375,53.9900016784668
2013-05-01,27.43000030517578,46.63731002807617,248.22999572753906,30.415714263916016,410.6256408691406,53.279998779296875
2013-05-02,28.969999313354492,47.2987174987793,252.5500030517578,30.641427993774414,415.22021484375,54.11000061035156
2013-05-03,28.309999465942383,47.772220611572266,258.04998779296875,30.492856979370117,423.2832946777344,54.54999923706055
2013-05-06,27.56999969482422,48.91135787963867,255.72000122070312,30.09857177734375,431.2062072753906,59.5
2013-05-07,26.889999389648438,48.6937255859375,257.7300109863281,29.464284896850586,429.0440368652344,55.5099983215332
2013-05-08,27.1200008392334,49.24366760253906,258.67999267578125,29.801427841186523,437.25225830078125,55.790000915527344
2013-05-09,27.040000915527344,50.83285140991211,260.1600036621094,30.915714263916016,436.1761779785156,69.4000015258789
2013-05-10,26.68000030517578,50.40996170043945,263.6300048828125,31.09857177734375,440.5555419921875,76.76000213623047
2013-05-13,26.81999969482422,50.6069450378418,264.510009765625,32.76856994628906,439.2041931152344,87.80000305175781
2013-05-14,27.06999969482422,49.3961296081543,268.3299865722656,33.424285888671875,443.9939880371094,83.23999786376953
2013-05-15,26.600000381469727,47.72570037841797,266.55999755859375,34.771427154541016,458.4034118652344,84.83999633789062
2013-05-16,26.1299991607666,48.36337661743164,264.1199951171875,33.861427307128906,452.38739013671875,92.25
2013-05-17,26.25,48.21648406982422,269.8999938964844,34.14285659790039,455.0450439453125,91.5
2013-05-20,25.760000228881836,49.292625427246094,267.6300048828125,34.22142791748047,454.7197265625,89.94000244140625
2013-05-21,25.65999984741211,48.928707122802734,268.8599853515625,33.869998931884766,453.9389343261719,87.58999633789062
2013-05-22,25.15999984741211,49.11679458618164,262.9599914550781,32.65142822265625,445.1551513671875,87.23999786376953
2013-05-23,25.059999465942383,49.204715728759766,261.79998779296875,32.31142807006836,441.8368225097656,92.7300033569336
2013-05-24,24.309999465942383,49.5396842956543,261.739990234375,32.67714309692383,437.09710693359375,97.08000183105469
2013-05-28,24.100000381469727,49.12681579589844,267.2900085449219,30.59857177734375,441.0760803222656,110.33000183105469
2013-05-29,23.31999969482422,49.517425537109375,265.5299987792969,30.76285743713379,434.589599609375,104.62999725341797
2013-05-30,24.549999237060547,50.255271911621094,266.8299865722656,31.808570861816406,435.8158264160156,104.94999694824219
2013-05-31,24.350000381469727,50.04938888549805,269.20001220703125,32.32143020629883,436.0460510253906,97.76000213623047
2013-06-03,23.850000381469727,50.15956115722656,266.8800048828125,31.709999084472656,434.2492370605469,92.58999633789062
2013-06-04,23.520000457763672,50.00265121459961,265.70001220703125,32.18714141845703,429.97998046875,94.83999633789062
2013-06-05,22.899999618530273,49.53523635864258,267.1700134277344,31.9228572845459,430.2802734375,95.37000274658203
2013-06-06,22.969999313354492,48.7951774597168,267.8299865722656,31.105714797973633,432.75274658203125,97.3499984741211
2013-06-07,23.290000915527344,49.16798782348633,276.8699951171875,31.459999084472656,440.3052978515625,102.04000091552734
2013-06-10,24.329999923706055,48.8430290222168,281.07000732421875,31.56142807006836,445.5555419921875,100.05000305175781
2013-06-11,24.030000686645508,48.699462890625,274.7799987792969,30.637142181396484,440.3453369140625,94.47000122070312
2013-06-12,23.770000457763672,48.0974006652832,271.6700134277344,29.662857055664062,436.4264221191406,97.7300033569336
2013-06-13,23.729999542236328,48.51694869995117,275.7900085449219,30.770000457763672,438.9389343261719,98.18000030517578
2013-06-14,23.6299991607666,47.8592414855957,273.989990234375,30.56999969482422,437.95794677734375,100.30000305175781
2013-06-17,24.020000457763672,48.076255798339844,278.05999755859375,32.74714279174805,443.5685729980469,102.19999694824219
2013-06-18,24.209999084472656,48.05066680908203,281.760009765625,32.689998626708984,450.7607727050781,103.38999938964844
2013-06-19,24.309999465942383,47.07465744018555,278.1600036621094,33.18714141845703,450.7908020019531,104.68000030517578
2013-06-20,23.899999618530273,46.389137268066406,273.44000244140625,31.931428909301758,442.81280517578125,100.6500015258789
2013-06-21,24.530000686645508,46.01742935180664,273.3599853515625,30.985713958740234,440.9059143066406,99.55000305175781
2013-06-24,23.940000534057617,44.797733306884766,270.6099853515625,30.799999237060547,435.330322265625,101.48999786376953
2013-06-25,24.25,44.80773162841797,272.0899963378906,30.41428565979004,433.5335388183594,102.4000015258789
2013-06-26,24.15999984741211,44.30026626586914,277.57000732421875,30.299999237060547,437.26226806640625,105.72000122070312
2013-06-27,24.65999984741211,43.82283401489258,277.54998779296875,30.709999084472656,438.9739685058594,109.25
2013-06-28,24.8799991607666,44.12887954711914,277.69000244140625,30.15571403503418,440.6256408691406,107.36000061035156
2013-07-01,24.809999465942383,45.541114807128906,282.1000061035156,32.040000915527344,444.3843994140625,117.18000030517578
2013-07-02,24.40999984741211,46.572750091552734,283.7300109863281,31.637142181396484,441.5965881347656,117.81999969482422
2013-07-03,24.520000457763672,46.829830169677734,284.0299987792969,31.558570861816406,443.6586608886719,115.23999786376953
2013-07-05,24.3700008392334,46.45368194580078,285.8800048828125,32.157142639160156,447.19219970703125,120.08999633789062
2013-07-08,24.709999084472656,46.189937591552734,290.5899963378906,33.29999923706055,452.99798583984375,121.61000061035156
2013-07-09,25.479999542236328,47.00232696533203,291.5299987792969,35.34000015258789,453.07305908203125,123.44999694824219
2013-07-10,25.799999237060547,46.82204055786133,292.3299865722656,34.83142852783203,453.4484558105469,122.2699966430664
2013-07-11,25.809999465942383,47.55209732055664,299.6600036621094,34.88142776489258,460.58056640625,125.61000061035156
2013-07-12,25.90999984741211,47.46528244018555,307.54998779296875,36.751426696777344,461.96197509765625,129.89999389648438
2013-07-15,26.280000686645508,47.56877899169922,306.57000732421875,36.854286193847656,462.80780029296875,127.26000213623047
2013-07-16,26.31999969482422,47.87594223022461,306.8699951171875,37.211429595947266,460.2652587890625,109.05000305175781
2013-07-17,26.649999618530273,47.888179779052734,308.69000244140625,38.27428436279297,459.7347412109375,120.25
2013-07-18,26.18000030517578,48.0495491027832,304.1099853515625,38.058570861816406,455.7958068847656,119.02999877929688
2013-07-19,25.8799991607666,47.29167556762695,305.2300109863281,37.797142028808594,448.7487487792969,119.68000030517578
2013-07-22,26.049999237060547,47.44303512573242,303.4800109863281,37.422855377197266,455.8058166503906,122.43000030517578
2013-07-23,26.1299991607666,46.62840270996094,301.05999755859375,35.751426696777344,452.35235595703125,122.73999786376953
2013-07-24,26.510000228881836,49.02330780029297,298.94000244140625,34.47142791748047,451.90191650390625,121.69999694824219
2013-07-25,34.36000061035156,48.79962158203125,303.3999938964844,35.248573303222656,444.2942810058594,124.06999969482422
2013-07-26,34.0099983215332,49.076725006103516,312.010009765625,35.18714141845703,443.11810302734375,129.38999938964844
2013-07-29,35.43000030517578,49.83349609375,306.1000061035156,34.994285583496094,441.5765686035156,134.6199951171875
2013-07-30,37.630001068115234,50.44890594482422,302.4100036621094,34.82285690307617,445.9059143066406,131.74000549316406
2013-07-31,36.79999923706055,50.36098098754883,301.2200012207031,34.92571258544922,444.3193054199219,134.27999877929688
2013-08-01,37.4900016784668,50.82283020019531,305.57000732421875,35.58856964111328,452.56256103515625,135.5500030517578
2013-08-02,38.04999923706055,51.474979400634766,304.2099914550781,35.16857147216797,453.7387390136719,138.0
2013-08-05,39.189998626708984,52.24396514892578,300.989990234375,36.262855529785156,452.95294189453125,144.67999267578125
2013-08-06,38.54999923706055,51.77656936645508,300.75,36.55714416503906,448.7337341308594,142.14999389648438
2013-08-07,38.869998931884766,51.746517181396484,296.9100036621094,35.6014289855957,445.7707824707031,134.22999572753906
2013-08-08,38.540000915527344,53.77378845214844,295.739990234375,35.771427154541016,446.7767639160156,153.47999572753906
2013-08-09,38.5,53.00859832763672,297.260009765625,36.10714340209961,445.6506652832031,153.0
2013-08-12,38.220001220703125,54.51447677612305,296.69000244140625,36.657142639160156,443.1982116699219,147.3800048828125
2013-08-13,37.02000045776367,57.105125427246094,293.9700012207031,37.02714157104492,441.0660705566406,145.42999267578125
2013-08-14,36.650001525878906,58.14674758911133,291.3399963378906,37.40142822265625,435.34033203125,139.36000061035156
2013-08-15,36.560001373291016,58.07793045043945,286.4700012207031,36.2014274597168,430.26025390625,139.6699981689453
2013-08-16,37.08000183105469,58.59349060058594,284.82000732421875,36.98143005371094,428.8838806152344,142.0
2013-08-19,37.810001373291016,59.22453689575195,285.57000732421875,37.111427307128906,433.2582702636719,144.89999389648438
2013-08-20,38.40999984741211,58.4465217590332,287.0899963378906,39.04142761230469,433.1431579589844,149.5800018310547
2013-08-21,38.31999969482422,58.59699249267578,284.57000732421875,38.62428665161133,435.10009765625,147.86000061035156
2013-08-22,38.54999923706055,58.66697311401367,289.7300109863281,38.53571319580078,437.29229736328125,157.10000610351562
2013-08-23,40.54999923706055,58.44068908691406,290.010009765625,39.76571273803711,435.54052734375,161.83999633789062
2013-08-26,41.34000015258789,58.66814041137695,286.2099914550781,40.388572692871094,433.6286315917969,164.22000122070312
2013-08-27,39.63999938964844,56.990814208984375,280.92999267578125,39.43428421020508,425.50048828125,167.00999450683594
2013-08-28,40.54999923706055,57.260257720947266,281.5799865722656,40.47999954223633,424.69970703125,166.4499969482422
2013-08-29,41.279998779296875,57.35356521606445,283.9800109863281,41.121429443359375,428.1431579589844,166.05999755859375
2013-08-30,41.290000915527344,56.830997467041016,280.9800109863281,40.558570861816406,423.8738708496094,169.0
2013-09-03,41.869998931884766,56.98964309692383,288.79998779296875,41.28571319580078,430.62060546875,168.94000244140625
2013-09-04,41.779998779296875,58.16891098022461,293.6400146484375,41.77571487426758,436.2512512207031,170.6199951171875
2013-09-05,42.65999984741211,57.76997756958008,294.1000061035156,42.158573150634766,440.22021484375,169.92999267578125
2013-09-06,43.95000076293945,58.11408233642578,295.8599853515625,41.6485710144043,440.230224609375,166.97000122070312
2013-09-09,44.040000915527344,59.04141616821289,299.7099914550781,42.021427154541016,444.469482421875,160.6999969482422
2013-09-10,43.599998474121094,57.69649124145508,300.3599853515625,44.72285842895508,444.77978515625,166.3699951171875
2013-09-11,45.040000915527344,54.55528259277344,299.6400146484375,44.0428581237793,448.5435485839844,163.52000427246094
2013-09-12,44.75,55.13617706298828,298.8599853515625,43.058570861816406,446.97698974609375,164.92999267578125
2013-09-13,44.310001373291016,54.22752380371094,297.9200134277344,43.66428756713867,444.97998046875,165.5399932861328
2013-09-16,42.5099983215332,52.5035400390625,296.05999755859375,43.165714263916016,444.3243103027344,166.5800018310547
2013-09-17,45.06999969482422,53.11007308959961,304.1700134277344,42.7928581237793,443.4985046386719,166.22999572753906
2013-09-18,45.22999954223633,54.20186233520508,312.0299987792969,43.8457145690918,452.11212158203125,166.22000122070312
2013-09-19,45.97999954223633,55.0906867980957,312.05999755859375,43.64285659790039,449.6446533203125,177.9199981689453
2013-09-20,47.4900016784668,54.520301818847656,316.3399963378906,44.83285903930664,452.00701904296875,183.38999938964844
2013-09-23,47.189998626708984,57.22993850708008,311.489990234375,43.1485710144043,443.6936950683594,181.11000061035156
2013-09-24,48.45000076293945,57.0503044128418,314.1300048828125,43.78428649902344,443.8638610839844,182.3300018310547
2013-09-25,49.459999084472656,56.16731262207031,312.6499938964844,43.87714385986328,439.0540466308594,185.24000549316406
2013-09-26,50.38999938964844,56.71435546875,318.1199951171875,44.78714370727539,439.5245361328125,188.63999938964844
2013-09-27,51.2400016784668,56.30962371826172,316.010009765625,44.628570556640625,438.6336364746094,190.89999389648438
2013-09-30,50.22999954223633,55.60975646972656,312.6400146484375,44.172855377197266,438.3934020996094,193.3699951171875
2013-10-01,50.41999816894531,56.917320251464844,320.95001220703125,46.37428665161133,443.9439392089844,193.0
2013-10-02,50.279998779296875,57.10395431518555,320.510009765625,47.24714279174805,444.439453125,180.9499969482422
2013-10-03,49.18000030517578,56.3865852355957,314.760009765625,45.959999084472656,438.4834899902344,173.30999755859375
2013-10-04,51.040000915527344,56.34226989746094,319.0400085449219,46.751426696777344,436.6116027832031,180.97999572753906
2013-10-07,50.52000045776367,56.89283752441406,310.0299987792969,45.4514274597168,433.3033142089844,183.07000732421875
2013-10-08,47.13999938964844,56.09847640991211,303.2300109863281,43.18857192993164,427.26226806640625,174.72999572753906
2013-10-09,46.77000045776367,56.75752639770508,298.2300109863281,41.20428466796875,428.3583679199219,168.77999877929688
2013-10-10,49.04999923706055,57.113285064697266,305.1700134277344,43.42714309692383,434.5545654296875,172.92999267578125
2013-10-11,49.11000061035156,57.48305130004883,310.8900146484375,42.978572845458984,436.4314270019531,178.6999969482422
2013-10-14,49.5099983215332,57.859806060791016,310.70001220703125,46.33714294433594,438.4934997558594,179.72000122070312
2013-10-15,49.5,58.167747497558594,306.3999938964844,45.95571517944336,441.4464416503906,183.94000244140625
2013-10-16,51.13999938964844,58.451194763183594,310.489990234375,46.12571334838867,449.4644775390625,183.55999755859375
2013-10-17,52.209999084472656,58.84660720825195,310.7699890136719,47.157142639160156,444.83984375,182.8000030517578
2013-10-18,54.220001220703125,59.35867691040039,328.92999267578125,47.64285659790039,506.2112121582031,183.39999389648438
2013-10-21,53.849998474121094,60.81322479248047,326.44000244140625,50.71285629272461,502.15216064453125,172.60000610351562
2013-10-22,52.68000030517578,60.639404296875,332.5400085449219,46.07428741455078,504.0039978027344,171.5399932861328
2013-10-23,51.900001525878906,61.23313903808594,326.760009765625,47.17714309692383,516.22119140625,164.5
2013-10-24,52.45000076293945,62.04380416870117,332.2099914550781,47.317142486572266,513.2882690429688,173.14999389648438
2013-10-25,51.95000076293945,61.34979248046875,363.3900146484375,46.861427307128906,508.10809326171875,169.66000366210938
2013-10-28,50.22999954223633,61.8070182800293,358.1600036621094,44.85714340209961,508.00799560546875,162.86000061035156
2013-10-29,49.400001525878906,60.26731491088867,362.70001220703125,46.75714111328125,518.6386108398438,164.47000122070312
2013-10-30,49.0099983215332,61.22613525390625,361.0799865722656,45.448570251464844,515.7257080078125,159.22000122070312
2013-10-31,50.209999084472656,60.96950149536133,364.0299987792969,46.068572998046875,515.8057861328125,159.94000244140625
2013-11-01,49.75,60.65808868408203,359.0,47.038570404052734,514.0340576171875,162.1699981689453
2013-11-04,48.220001220703125,61.441932678222656,358.739990234375,48.228572845458984,513.5685424804688,175.1999969482422
2013-11-05,50.11000061035156,61.290287017822266,358.8900146484375,48.78571319580078,511.2712707519531,176.80999755859375
2013-11-06,49.119998931884766,63.335330963134766,356.17999267578125,47.9471435546875,511.88690185546875,151.16000366210938
2013-11-07,47.560001373291016,62.310386657714844,343.55999755859375,46.69428634643555,504.4794921875,139.77000427246094
2013-11-08,47.529998779296875,63.29155349731445,350.30999755859375,47.842857360839844,508.5235290527344,137.9499969482422
2013-11-11,46.20000076293945,63.10795974731445,354.3800048828125,48.272857666015625,505.8008117675781,144.6999969482422
2013-11-12,46.61000061035156,63.22468185424805,349.5299987792969,47.67571258544922,506.3963928222656,137.8000030517578
2013-11-13,48.709999084472656,63.30007553100586,356.2200012207031,47.89714431762695,516.7517700195312,138.6999969482422
2013-11-14,48.9900016784668,64.2155990600586,367.3999938964844,48.93857192993164,518.1331176757812,137.60000610351562
2013-11-15,49.0099983215332,63.83018112182617,369.1700134277344,49.96571350097656,517.2973022460938,135.4499969482422
2013-11-18,45.83000183105469,63.0568962097168,366.17999267578125,48.82428741455078,516.2913208007812,121.58000183105469
2013-11-19,46.36000061035156,63.168758392333984,364.94000244140625,48.18428421020508,513.1130981445312,126.08999633789062
2013-11-20,46.43000030517578,62.61555099487305,362.57000732421875,48.50285720825195,511.6666564941406,121.11000061035156
2013-11-21,46.70000076293945,63.36206817626953,368.9200134277344,49.78571319580078,517.5525512695312,122.0999984741211
2013-11-22,46.22999954223633,63.19915008544922,372.30999755859375,49.69285583496094,516.4614868164062,121.37999725341797
2013-11-25,44.81999969482422,63.67818069458008,376.6400146484375,50.03428649902344,523.4884643554688,120.83999633789062
2013-11-26,45.88999938964844,64.85269165039062,381.3699951171875,50.74285888671875,529.7347412109375,120.5
2013-11-27,46.4900016784668,66.3797836303711,386.7099914550781,51.78428649902344,532.0870971679688,126.94000244140625
2013-11-29,47.0099983215332,67.6089859008789,393.6199951171875,52.25714111328125,530.3253173828125,127.27999877929688
2013-12-02,47.060001373291016,67.0205307006836,392.29998779296875,51.98857116699219,527.7677612304688,124.16999816894531
2013-12-03,46.72999954223633,68.85521697998047,384.6600036621094,51.84857177734375,527.1571655273438,144.6999969482422
2013-12-04,48.619998931884766,68.69473266601562,385.9599914550781,50.895713806152344,529.61962890625,138.9499969482422
2013-12-05,48.34000015258789,69.04733276367188,384.489990234375,51.15142822265625,529.19921875,140.47999572753906
2013-12-06,47.939998626708984,68.08924102783203,386.95001220703125,50.63428497314453,535.470458984375,137.36000061035156
2013-12-09,48.84000015258789,68.86859893798828,384.8900146484375,50.810001373291016,539.609619140625,141.60000610351562
2013-12-10,50.25,68.76161193847656,387.7799987792969,51.871429443359375,542.8728637695312,142.19000244140625
2013-12-11,49.380001068115234,68.25215148925781,382.19000244140625,51.99714279174805,539.1842041015625,139.64999389648438
2013-12-12,51.83000183105469,68.15247344970703,381.25,53.33285903930664,535.5155029296875,147.47000122070312
2013-12-13,53.31999969482422,67.40960693359375,384.239990234375,52.709999084472656,530.9259033203125,147.64999389648438
2013-12-16,53.810001373291016,67.78285217285156,388.9700012207031,52.33000183105469,537.0270385742188,147.94000244140625
2013-12-17,54.86000061035156,67.47766876220703,387.6499938964844,53.5528564453125,535.4654541015625,152.4600067138672
2013-12-18,55.56999969482422,66.964599609375,395.9599914550781,53.748573303222656,542.9179077148438,147.97999572753906
2013-12-19,55.04999923706055,66.19738006591797,395.19000244140625,53.81999969482422,543.6536254882812,140.72000122070312
2013-12-20,55.119998931884766,66.75182342529297,402.20001220703125,53.66714096069336,550.86083984375,143.24000549316406
2013-12-23,57.77000045776367,69.31359100341797,402.9200134277344,54.36857223510742,558.1080932617188,143.5500030517578
2013-12-24,57.959999084472656,69.01935577392578,399.20001220703125,54.05571365356445,556.4765014648438,151.41000366210938
2013-12-26,57.72999954223633,68.56099700927734,404.3900146484375,53.84714126586914,559.289306640625,155.5
2013-12-27,55.439998626708984,68.09774780273438,398.0799865722656,52.5,559.759765625,151.1199951171875
2013-12-30,53.709999084472656,67.42051696777344,393.3699951171875,52.42714309692383,555.2852783203125,152.44000244140625
2013-12-31,54.650001525878906,68.21083068847656,398.7900085449219,52.5957145690918,560.9158935546875,150.42999267578125
2014-01-02,54.709999084472656,67.25150299072266,397.9700012207031,51.83142852783203,557.1171264648438,150.10000610351562
2014-01-03,54.560001373291016,65.77429962158203,396.44000244140625,51.871429443359375,553.0530395507812,149.55999755859375
2014-01-06,57.20000076293945,66.1329574584961,393.6300048828125,51.36714172363281,559.21923828125,147.0
2014-01-07,57.91999816894531,65.66000366210938,398.0299987792969,48.5,570.0,149.36000061035156
2014-01-08,58.22999954223633,66.07581329345703,401.9200134277344,48.71285629272461,571.1861572265625,151.27999877929688
2014-01-09,57.220001220703125,65.23202514648438,401.010009765625,48.150001525878906,565.6856689453125,147.52999877929688
2014-01-10,57.939998626708984,64.7967529296875,397.6600036621094,47.448570251464844,565.6556396484375,145.72000122070312
2014-01-13,55.90999984741211,65.13597869873047,390.9800109863281,48.11571502685547,562.0520629882812,139.33999633789062
2014-01-14,57.7400016784668,66.43206024169922,397.5400085449219,48.279998779296875,575.2752685546875,161.27000427246094
2014-01-15,57.599998474121094,67.76580810546875,395.8699951171875,47.1971435546875,574.8848876953125,164.1300048828125
2014-01-16,57.189998626708984,67.38770294189453,395.79998779296875,47.38285827636719,578.6886596679688,170.97000122070312
2014-01-17,56.29999923706055,65.73660278320312,399.6099853515625,47.1485710144043,575.8408203125,170.00999450683594
2014-01-21,58.5099983215332,66.75791931152344,407.04998779296875,46.95857238769531,582.4324340820312,176.67999267578125
2014-01-22,57.5099983215332,67.0545654296875,404.5400085449219,47.67571258544922,583.0930786132812,178.55999755859375
2014-01-23,56.630001068115234,67.62237548828125,399.8699951171875,55.531429290771484,580.630615234375,181.5
2014-01-24,54.45000076293945,66.39314270019531,387.6000061035156,55.1542854309082,562.4774780273438,174.60000610351562
2014-01-27,53.54999923706055,66.9317855834961,386.2799987792969,54.461429595947266,551.1661376953125,169.6199951171875
2014-01-28,55.13999938964844,61.58209228515625,394.42999267578125,58.11000061035156,562.0670776367188,178.3800048828125
2014-01-29,53.529998779296875,60.88298034667969,384.20001220703125,57.202857971191406,554.0140380859375,175.22999572753906
2014-01-30,61.08000183105469,60.765037536621094,403.010009765625,57.810001373291016,568.2632446289062,182.83999633789062
2014-01-31,62.56999969482422,60.864742279052734,358.69000244140625,58.47571563720703,591.0760498046875,181.41000366210938
2014-02-03,61.47999954223633,60.977806091308594,346.1499938964844,57.76856994628906,567.2822875976562,177.11000061035156
2014-02-04,62.75,61.86051940917969,347.95001220703125,57.987144470214844,569.649658203125,178.72999572753906
2014-02-05,62.189998626708984,62.32252883911133,346.45001220703125,57.77428436279297,572.1721801757812,174.4199981689453
2014-02-06,62.15999984741211,65.0210189819336,354.5899963378906,58.272857666015625,580.560546875,178.3800048828125
2014-02-07,64.31999969482422,65.93064880371094,361.0799865722656,61.42571258544922,589.309326171875,186.52999877929688
2014-02-10,63.54999923706055,67.11178588867188,360.8699951171875,61.49142837524414,587.0520629882812,196.55999755859375
2014-02-11,64.8499984741211,67.99605560302734,361.7900085449219,61.998573303222656,595.6856689453125,196.6199951171875
2014-02-12,64.44999694824219,67.9909896850586,349.25,61.27571487426758,593.93896484375,195.32000732421875
2014-02-13,67.33000183105469,69.07061767578125,357.20001220703125,62.36428451538086,600.550537109375,199.6300048828125
2014-02-14,67.08999633789062,69.01482391357422,357.3500061035156,62.21571350097656,602.0020141601562,198.22999572753906
2014-02-18,67.30000305175781,69.2685546875,353.6499938964844,62.407142639160156,606.0460205078125,203.6999969482422
2014-02-19,68.05999755859375,68.17495727539062,347.3800048828125,61.17571258544922,601.7717895507812,193.63999938964844
2014-02-20,69.62999725341797,67.38581848144531,349.79998779296875,62.13571548461914,602.6576538085938,209.97000122070312
2014-02-21,68.58999633789062,66.63729095458984,346.760009765625,61.74714279174805,602.4974975585938,209.60000610351562
2014-02-24,70.77999877929688,66.92910766601562,351.7799987792969,63.85714340209961,606.8618774414062,217.64999389648438
2014-02-25,69.8499984741211,66.23259735107422,358.32000732421875,64.71857452392578,610.610595703125,248.0
2014-02-26,69.26000213623047,65.63504028320312,359.79998779296875,64.11285400390625,610.6956787109375,253.0
2014-02-27,68.94000244140625,66.9443359375,360.1300048828125,64.60428619384766,610.2152099609375,252.5399932861328
2014-02-28,68.45999908447266,66.76289367675781,362.1000061035156,63.66143035888672,608.4334106445312,244.80999755859375
2014-03-03,67.41000366210938,66.95574188232422,359.7799987792969,63.65571594238281,601.9469604492188,250.55999755859375
2014-03-04,68.80000305175781,67.3972396850586,363.8999938964844,64.99714660644531,608.0630493164062,254.83999633789062
2014-03-05,71.56999969482422,67.5393295288086,372.3699951171875,64.78571319580078,609.73974609375,252.66000366210938
2014-03-06,70.83999633789062,67.3350830078125,372.1600036621094,64.35857391357422,610.4154052734375,252.94000244140625
2014-03-07,69.80000305175781,67.29574584960938,372.05999755859375,64.0528564453125,608.0029907226562,246.2100067138672
2014-03-10,72.02999877929688,67.35664367675781,370.5299987792969,62.849998474121094,606.3914184570312,238.83999633789062
2014-03-11,70.0999984741211,68.01254272460938,368.82000732421875,62.49714279174805,600.5955810546875,234.41000366210938
2014-03-12,70.87999725341797,68.07850646972656,370.6400146484375,62.36857223510742,604.2542724609375,241.49000549316406
2014-03-13,68.83000183105469,67.32239532470703,371.510009765625,61.43714141845703,595.1251220703125,237.7899932861328
2014-03-14,67.72000122070312,66.56625366210938,373.739990234375,60.64142990112305,586.9869995117188,230.97000122070312
2014-03-17,68.73999786376953,66.82633209228516,375.0400085449219,60.388572692871094,596.6466674804688,233.97999572753906
2014-03-18,69.19000244140625,67.41754913330078,378.7699890136719,60.03571319580078,606.2362060546875,240.0399932861328
2014-03-19,68.23999786376953,67.39979553222656,373.2300109863281,60.012855529785156,600.2252197265625,235.83999633789062
2014-03-20,66.97000122070312,67.07500457763672,368.9700012207031,60.61000061035156,599.17919921875,234.91000366210938
2014-03-21,67.23999786376953,67.60401153564453,360.6199951171875,57.998573303222656,592.1121215820312,228.88999938964844
2014-03-24,64.0999984741211,68.40584564208984,351.8500061035156,54.128570556640625,579.5445556640625,220.1699981689453
2014-03-25,64.88999938964844,69.14167022705078,354.7099914550781,52.977142333984375,579.93994140625,220.44000244140625
